BaseId,NameId,Name,ModelCharaId,McType,McModel,McBase,McVariant,Scale
5131,4559,8th Order bedesman,5,2,1003,1,1,1.5
5132,4560,coral doblyn,178,3,45,1,3,1.5
5133,4561,Construct 8,1304,3,58,4,1,0.8
5134,4562,time bomb,100,3,26,1,1,0.8
5135,4563,simple bomb incubator,678,3,200,1,1,1.5
5136,4564,living rock,1294,3,42,5,2,1
5137,4565,time grenade,101,3,26,1,2,2
5138,4566,pharos wall,480,0,0,0,1,1
5139,4626,Cuchulainn,1234,3,277,1,1,1.25
5140,4627,gyrtower,1374,3,309,1,1,1
5141,4630,black phlegm,1372,3,271,1,13,1.5
5142,4628,planar fissure,1208,3,273,1,1,2
5143,4629,foobar,1311,3,55,1,15,2
5144,4626,Cuchulainn,480,0,0,0,1,1
5145,2564,Diabolos,1351,3,115,1,1,1.5
5146,4622,Blackguard,1273,3,285,1,1,2
5147,4620,hellhound,1276,3,71,2,1,1.3
5148,4621,sepulture gargoyle,216,3,57,1,1,1.3
5150,4636,southern seas colibri,360,3,138,1,1,1
5151,4637,malboro terra,146,3,37,1,2,1
5152,4638,korpokkur,1315,3,289,1,1,1
5153,4639,blooming ochu,34,3,5,1,1,1
5154,4640,Thavnairian tortoise,95,3,23,1,2,1
5155,4641,velveteen ant,192,3,51,1,1,1.3
5156,4642,soldier hawk,1416,3,11,2,3,0.9
5157,4643,Arboretum crawler,839,3,219,1,1,1
5158,4644,garden bee cloud,60,3,14,1,3,1
5159,4645,Orn hornet,359,3,137,1,1,1
5160,4646,honeycomb,481,0,0,0,1,1
5161,4646,honeycomb,481,0,0,0,1,1
5162,4647,tangled narbrooi,1045,3,84,3,2,1.5
5163,4648,grizzly host,1297,3,176,4,1,1
5164,4649,biloko,1301,2,1009,10,1,1.5
5165,4650,royal oak,104,3,27,1,1,1
5166,4651,withered melia,1036,3,27,1,3,0.6
5167,4653,Rose Garden,1281,3,37,2,1,1.65
5168,4654,rose bud,1367,3,111,2,1,3
5169,4655,rose hip,1362,3,304,1,1,1.5
5170,4656,queen hawk,1274,3,11,3,1,4
5171,4657,knight hawk,1381,3,11,2,2,1.8
5172,4658,Belladonna,1270,3,280,1,1,1
5173,4659,bloated bulb,1378,3,135,1,3,2.5
5174,4660,Lily of the Saint,49,3,9,1,2,2.5
5175,4665,advent mochi,14,2,1012,1,1,2
5176,4666,Iroha,572,3,173,1,3,1.3
5177,4667,robber crab,10,2,1008,1,1,1.2
5178,4568,corruption,1347,3,291,1,2,1
5179,4568,corruption,1348,3,291,1,2,1
5180,4567,ghrah luminary,1369,3,291,1,1,2.3
5181,4568,corruption,1350,3,291,1,2,1
5182,4568,corruption,1349,3,291,1,2,1
5183,4569,spider,1371,3,187,2,1,1
5184,4570,Sirius screamer,41,3,7,1,3,1
5185,4571,8th Order Patriarch Be Gu,5,2,1003,1,1,2.5
5186,4451,territorial bifericeras,612,3,153,1,6,1
5187,4572,alchemy engine,1361,3,303,1,1,1
5188,4573,8th Order furnaceman,5,2,1003,1,1,1.5
5189,4574,corrupted gel,610,3,87,1,6,1
5190,4570,Sirius screamer,41,3,7,1,3,1
5191,4575,Progenitrix,1298,3,286,1,1,2.5
5192,4576,Progenitor,1299,3,286,1,2,2.5
5193,4577,large bomb incubator,1368,3,200,1,2,2
5194,4578,grey bomb,1308,3,26,1,6,2
5195,4579,remedy bomb,1309,3,26,1,7,3
5196,4580,lava bomb,100,3,26,1,1,3
5197,108,,5,2,1003,1,1,1
5198,4614,the Pagan's Knot,1360,3,302,1,1,1.5
5199,4616,the Pagan's Vine,1339,3,205,4,1,0.35
5200,4619,Ark morbol,145,3,37,1,1,1.5
5201,4617,teredo moth,646,3,195,1,1,0.8
5202,4618,teredo worm,645,3,194,1,1,1
5203,3632,King Thordan,1067,2,1024,1,1,3.8
5204,3633,Ser Zephirin,1250,2,1025,1,1,2.2
5205,3634,Ser Adelphel,1250,2,1025,1,1,2.2
5206,3635,Ser Janlenoux,1250,2,1025,1,1,2.2
5207,3636,Ser Vellguine,1250,2,1025,1,1,2.2
5208,3637,Ser Paulecrain,1250,2,1025,1,1,2.2
5209,3638,Ser Ignasse,1250,2,1025,1,1,2.2
5210,3639,Ser Grinnaux,1250,2,1025,1,1,2.2
5211,3640,Ser Hermenost,1250,2,1025,1,1,2.2
5212,3641,Ser Guerrique,1250,2,1025,1,1,2.2
5213,3642,Ser Charibert,1250,2,1025,1,1,2.2
5214,3643,Ser Haumeric,1250,2,1025,1,1,2.2
5215,3644,Ser Noudenet,1250,2,1025,1,1,2.2
5216,3645,Ascalon,1232,3,275,1,1,3.8
5217,4386,Meteor circle,769,3,213,1,1,1
5218,4387,Comet circle,819,3,213,1,2,1
5219,3645,Ascalon,480,0,0,0,1,1
5220,4634,Dexter,1328,3,65,3,2,2
5221,4601,unruffled refugee,1303,3,288,1,1,1.4
5222,4217,House Dzemael archer,1310,3,39,5,1,1.2
5223,4610,hybodus pup,1338,3,64,7,1,1.4
5224,4084,whispering wind sprite,1302,3,235,2,1,1
5230,4652,worker hawk,949,3,11,2,1,1.8
5232,4583,lan'gaii Gundu,1101,2,1001,6,1,1.2
5233,4584,vuk'gaii Gundu,1101,2,1001,6,1,1.2
5234,4585,plump cloudworm,239,3,68,1,2,1
5235,4587,nat'gaii Vundu,1101,2,1001,6,1,1.2
5236,4586,lan'puii Vundu,1101,2,1001,6,1,1.2
5237,4603,anzu hen,604,3,60,3,1,0.7
5238,4588,breeding wamouracampa,645,3,194,1,1,0.8
5239,4589,prickly paissa,905,3,225,2,1,0.7
5240,4590,healthy tsanahale,727,3,141,2,1,1
5241,4591,groundsreaper,985,3,247,1,1,1.5
5242,4682,crazed dhalmel,1064,3,262,1,1,1.2
5243,4593,6th Legion death claw,331,3,114,1,1,1
5244,4594,Ok' Gundu totem,1054,3,145,3,1,0.5
5245,4562,time bomb,100,3,26,1,1,0.8
5246,4581,pharate wamouracampa,645,3,194,1,1,0.8
5247,4563,simple bomb incubator,678,3,200,1,1,1.5
5248,262,star marmot,1410,3,58,5,1,1.5
5249,4556,8th Order roundsman,295,3,87,1,4,1
5250,4739,Flame General Aldynn,31,3,4,1,1,1.2
5251,265,sandtoad,31,3,4,1,1,1.2
5253,4671,Serket,1158,3,215,2,3,2.5
5254,4672,Spotter,167,3,43,1,1,2.5
5255,4673,dread dragon,228,3,62,1,1,2.5
5266,4598,diurnal knight,982,3,172,2,1,2
5267,4599,nocturnal knight,1080,3,172,2,2,2
5273,4670,gore demon,19,2,1017,1,1,1.3
5274,292,antling soldier,942,3,233,1,1,1.65
5275,4607,Ark anzu,946,3,234,2,1,1.25
5276,4593,6th Legion death claw,794,3,64,3,1,1.3
5277,4139,humming atomizer,154,3,40,1,1,2
5278,4594,Ok' Gundu totem,182,3,46,3,1,2
5279,297,magitek colossus,145,3,37,1,1,2
5280,4587,nat'gaii Vundu,1421,3,60,3,5,1.5
5281,3659,dragonkiller,655,3,5,2,1,3
5282,4801,Sharlayan mimic,1188,3,234,2,3,1.8
5283,4807,chirp,985,3,247,1,1,2
5284,4808,Ziggy,919,3,173,1,5,2.5
5285,3698,starkshadow amphiptere,1420,3,35,2,2,2
5286,304,basilisk,241,3,68,1,4,3.75
5287,4604,pure white crystal,566,3,171,1,4,5
5288,4785,staff-waving training partner,239,3,68,1,2,1
5289,4605,pure black crystal,128,3,30,1,3,2
5290,4788,tamed dodo,735,3,183,3,1,1.8
5291,4307,guildless pugilist,193,3,51,1,2,2.25
5292,4646,honeycomb,572,3,173,1,3,1.6
5293,4682,crazed dhalmel,355,3,133,1,1,4
5294,4646,honeycomb,149,3,38,1,2,3
5295,4682,crazed dhalmel,280,3,84,2,1,5
5296,4682,crazed dhalmel,104,3,27,1,1,2
5297,4683,offensive supplies,724,3,84,3,1,5
5298,4684,defensive supplies,49,3,9,1,2,5
5299,4685,medical supplies,35,3,5,1,2,3
5300,4686,adrenaline,1038,3,44,1,4,3
5301,4686,adrenaline,1155,3,138,1,2,2
5302,4687,Ratfinx Twinkledinks,905,3,225,2,1,1.4
5303,4688,gobbledygroper,131,3,32,1,2,6
5304,4684,defensive supplies,96,3,24,1,1,1.75
5305,4612,hydrocore,22,3,1,3,1,4
5306,4690,glassy-eyed cobra,21,3,1,2,1,2.5
5307,4691,boomtype magitek gobwalker G-VII,37,3,6,1,2,5
5308,4660,Lily of the Saint,949,3,11,2,1,2.25
5309,4693,engine oil,839,3,219,1,1,2.5
5316,3694,seven-spot ninki nanka,480,0,0,0,1,1
5317,4653,Rose Garden,480,0,0,0,1,1
5318,4654,rose bud,480,0,0,0,1,1
5320,108,,480,0,0,0,1,1
5321,4578,grey bomb,1308,3,26,1,6,3
5322,108,,480,0,0,0,1,1
5323,4610,hybodus pup,480,0,0,0,1,1.5
5324,4631,Echidna,480,0,0,0,1,1.5
5325,4812,Brina,480,0,0,0,1,1.5
5326,4813,Calcabrina,480,0,0,0,1,1.5
5327,4744,Achamoth,1405,3,195,2,1,1.8
5328,4839,toxic squama,1199,3,271,1,5,1.5
5329,4745,winged lion,1409,3,146,4,1,1.4
5330,4746,Amdapori gargoyle,1518,3,338,2,1,1.2
5331,4747,Kuribu,1403,3,285,2,1,2.7
5332,4748,high putto,1156,3,141,1,3,1
5333,4749,low putto,363,3,141,1,1,1
5334,4750,magicked crawler,1489,3,219,1,3,1
5335,4751,magicked wamoura,1314,3,265,1,3,1
5336,4752,Ranting Ranks gremlin,397,3,158,1,2,2
5337,4753,scarab beetle,1316,3,290,1,1,2.5
5338,4754,Amdapori corpse,1518,3,338,2,1,1.2
5339,4755,Mhachi corpse,1517,3,338,1,1,1.2
5340,4756,rift dragon,1510,3,63,2,3,1
5341,4757,dusty eye,1521,3,43,1,8,1.5
5342,4758,void monk,1522,3,314,2,2,1.3
5343,4759,clay effigy,1293,3,42,5,1,1
5344,4760,mana idol,1451,3,247,2,1,1.5
5345,4761,mana pot,1449,3,322,1,1,1
5346,4776,Sephirot,1345,3,295,1,1,1
5347,4776,Sephirot,1382,3,311,1,1,5
5348,4777,Cochma,1430,3,7007,1,1,1.5
5349,4778,Binah,1430,3,7007,1,1,0.75
5350,4779,Storm of Words,1432,3,271,1,15,1
5351,4780,coronal wind,1433,3,272,1,4,1
5352,4776,Sephirot,480,0,0,0,1,1
5353,4687,Ratfinx Twinkledinks,6,2,1004,1,1,2
5354,3646,smartbomb,671,3,199,3,1,8
5355,4791,unfortunate eggs,480,0,0,0,1,1
5356,4791,unfortunate eggs,480,0,0,0,1,1
5357,4688,gobbledygroper,1414,3,53,2,1,1
5358,345,shelfclaw Reaver,1093,3,161,2,1,2
5359,4690,glassy-eyed cobra,235,3,65,2,1,1
5360,4762,light sprite,1452,3,153,1,8,1
5361,4794,poroggo rivertamer,1075,3,89,1,1,2
5362,4798,massive marolith,1428,3,247,1,3,1.5
5363,4799,eroding marolith,1428,3,247,1,3,1
5364,4800,spriggan doorkeeper,110,3,28,1,4,3
5365,4795,tamed leech,1056,3,181,1,2,1.5
5366,4801,Sharlayan mimic,648,3,197,1,1,1
5367,736,fire homunculus,381,3,153,1,1,2
5368,4802,wind-up viking,1431,2,1027,1,1,2
5369,4803,wind-up magus,1431,2,1027,1,1,2
5370,4804,centaur,1457,2,1021,3,1,1.3
5371,4796,tamed bifericeras,1053,3,142,1,2,1
5372,4805,Zuro Roggo,1445,3,320,1,1,6
5373,4806,poroggo choirtoad,1075,3,89,1,1,3
5374,4807,chirp,1501,3,271,1,16,2
5375,4808,Ziggy,1426,3,316,1,1,0.9
5376,4810,stardust,1450,3,323,1,1,1
5377,4809,spriggan gemcutter,110,3,28,1,4,2
5378,4813,Calcabrina,1375,3,310,1,1,1.5
5379,4811,Calca,1376,3,310,2,1,0.6
5380,4812,Brina,1377,3,310,2,2,0.6
5381,3376,Quickthinx Allthoughts,1344,3,257,3,1,5
5382,4692,lumbertype magitek vangob G-III,673,3,56,2,1,1.5
5383,4775,Shanoa,1499,3,331,1,1,2
5384,4694,true heart,1448,3,321,1,1,1
5385,3749,alarum,1081,3,187,1,2,1
5386,3774,panzer doll,978,2,1007,6,1,1
5387,3746,sturm doll,978,2,1007,6,1,2.5
5388,4698,Weight of the World,1443,3,318,1,1,0.6
5389,4695,padlock,480,0,0,0,1,1
5390,3745,Faust,978,2,1007,6,1,2
5391,4709,Hummelfaust,978,2,1007,6,1,3
5393,4699,Blaster,1353,3,298,1,1,0.45
5394,4700,Blaster mirage,1471,3,298,1,3,0.45
5395,4700,Blaster mirage,1471,3,298,1,3,0.45
5396,4700,Blaster mirage,1471,3,298,1,3,0.36
5397,4773,steam bomb,1207,3,272,1,3,1
5398,4703,Brawler,1356,3,299,1,2,0.45
5399,4704,steam chakram,1425,3,315,1,1,1
5400,4818,Power Plasma alpha,1198,3,271,1,4,1
5401,4817,Power Plasma beta,614,3,156,1,10,1.5
5402,4816,Power Plasma gamma,513,3,156,1,7,1
5403,4705,Swindler,1355,3,299,1,1,0.45
5404,4769,Midan hardhelm,6,2,1004,1,1,2
5405,4770,Midan hardmind,6,2,1004,1,1,2
5406,4772,Midan soldier,6,2,1004,1,1,1
5407,4691,boomtype magitek gobwalker G-VII,1239,3,257,2,1,2.8
5408,4771,Midan gunner,6,2,1004,1,1,1.5
5409,4706,Vortexer,1354,3,298,1,2,0.45
5410,4768,gelid gaol,779,3,72,1,2,1.6
5411,4820,waterspout,1300,3,287,1,1,2
5412,4704,steam chakram,480,0,0,0,1,1
5413,4707,Onslaughter,1352,3,297,1,1,0.4
5414,3778,steam gasket,1203,3,271,1,9,1
5415,3776,steam regulator A,1244,3,271,1,11,1
5416,3777,steam regulator B,1245,3,271,1,12,1
5417,4699,Blaster,1353,3,298,1,1,0.45
5418,4700,Blaster mirage,1471,3,298,1,3,0.45
5419,4706,Vortexer,1354,3,298,1,2,0.45
5420,4705,Swindler,1355,3,299,1,1,0.45
5421,4703,Brawler,1356,3,299,1,2,0.45
5422,4704,steam chakram,1425,3,315,1,1,1
5423,4817,Power Plasma beta,614,3,156,1,10,1.5
5424,4816,Power Plasma gamma,513,3,156,1,7,1
5425,4708,Brute Justice,1357,3,300,1,1,0.45
5426,4855,6th Legion hoplomachus,779,3,72,1,2,1.6
5427,4820,waterspout,1300,3,287,1,1,2
5428,4773,steam bomb,1207,3,272,1,3,1
5429,4819,J Storm,1453,3,272,1,5,1
5430,4764,hidden mine,480,0,0,0,1,1
5431,4813,Calcabrina,480,0,0,0,1,1
5447,108,,1288,4,10748,0,1,1
5448,108,,1289,4,10750,0,1,1
5458,4743,Tizona,1487,3,326,1,1,2
5459,541,striking dummy,1502,3,332,1,1,1
5460,4765,Midan ambusher,6,2,1004,1,1,2
5461,4766,Midan brandisher,6,2,1004,1,1,2
5462,4767,Midan tinkerer,6,2,1004,1,1,1.5
5465,4957,ice sphere,1571,3,271,1,18,2
5466,4956,drachen apparition,1602,3,253,1,2,3
5467,4955,holy sprite,1452,3,153,1,8,1
5468,4952,Poqhiraj,1472,3,263,1,2,2.5
5469,4953,dark cloud,1572,3,273,1,5,1
5470,5043,prayer wall,476,3,9994,1,1,5
5471,4815,arcane sphere,1506,3,271,1,17,0.8
5472,4896,Ozma,1480,3,328,1,1,1
5473,4954,Hraesvelgr,1490,3,329,1,1,1
5474,2667,bomb,670,3,199,1,1,4
5476,541,striking dummy,1523,4,3682,0,1,1
5479,4814,training automaton,221,3,59,1,1,1
5505,4814,training automaton,221,3,59,1,1,1
5521,4787,tamed jackal,160,3,41,1,2,1.5
5522,4788,tamed dodo,173,3,44,1,1,1.5
5523,4789,tamed puk,130,3,32,1,1,2
5524,4949,Pomguard pomcrier,138,3,35,1,1,1
5525,2667,bomb,672,3,199,2,1,9
5526,4687,Ratfinx Twinkledinks,6,2,1004,1,1,2
5527,3646,smartbomb,671,3,199,3,1,8
5528,4688,gobbledygroper,1414,3,53,2,1,1
5529,4689,glassy-eyed shabti,1093,3,161,2,1,2
5530,4690,glassy-eyed cobra,235,3,65,2,1,1
5531,4797,tamed hropken,834,3,49,3,1,1.2
5532,4701,gobbledygawker,6,2,1004,1,1,2
5533,4702,glassy-eyed minotaur,1474,3,58,6,2,1
5534,4697,Yorn pig,24,3,2,1,1,2
5536,4710,gentleman yeti,767,3,54,5,1,1
5537,4711,alpha ghostwolf,161,3,41,1,3,1.8
5538,4712,ghostwolf,161,3,41,1,3,1
5539,4712,ghostwolf,161,3,41,1,3,1
5540,4713,young melia,1036,3,27,1,3,1
5541,4714,perimeter firedrone,832,2,1020,1,1,1
5542,4715,perimeter steeldrone,832,2,1020,1,1,1
5543,4716,firedrone sniper,832,2,1020,1,1,1
5544,4717,lothguard firedrone,832,2,1020,1,1,1
5545,4718,lothguard steeldrone,832,2,1020,1,1,1
5546,4719,dark brown bear,574,3,176,1,1,1
5547,4721,masterful bandersnatch,913,3,177,2,1,1
5548,4720,outloth steeldrone,832,2,1020,1,1,1
5549,4724,firedrone scout,832,2,1020,1,1,1
5550,4713,young melia,1036,3,27,1,3,1
5551,4723,grumbling hippocerf,133,3,33,1,1,1.5
5552,4722,lured ninki nanka,728,3,39,3,1,1.2
5553,3745,Faust,978,2,1007,6,1,2
5554,4709,Hummelfaust,978,2,1007,6,1,3
5555,4776,Sephirot,1345,3,295,1,1,1
5556,4776,Sephirot,1382,3,311,1,1,5
5557,4777,Cochma,1430,3,7007,1,1,1.5
5558,4778,Binah,1430,3,7007,1,1,0.75
5559,4779,Storm of Words,1432,3,271,1,15,1
5560,4780,coronal wind,1433,3,272,1,4,1
5561,4776,Sephirot,480,0,0,0,1,1
5563,4897,Calofisteri,1475,3,324,1,1,1
5564,3376,Quickthinx Allthoughts,1344,3,257,3,1,5
5565,4692,lumbertype magitek vangob G-III,673,3,56,2,1,1.5
5566,4775,Shanoa,1499,3,331,1,1,2
5567,4694,true heart,1448,3,321,1,1,1
5568,3749,alarum,1081,3,187,1,2,1
5569,3774,panzer doll,978,2,1007,6,1,1
5570,3746,sturm doll,978,2,1007,6,1,2.5
5571,4698,Weight of the World,1443,3,318,1,1,0.6
5572,4695,padlock,480,0,0,0,1,1
5573,2667,bomb,670,3,199,1,1,4
5574,4691,boomtype magitek gobwalker G-VII,1239,3,257,2,1,2.8
5575,4693,engine oil,1079,3,87,1,9,1.6
5576,3758,boomtype magitek gobwalker G-VII,1239,3,257,2,1,2.8
5577,4772,Midan soldier,6,2,1004,1,1,1
5578,4774,Midan glider,6,2,1004,1,1,1
5579,4699,Blaster,1353,3,298,1,1,0.45
5580,4700,Blaster mirage,1471,3,298,1,3,0.45
5581,4773,steam bomb,1207,3,272,1,3,1
5582,4703,Brawler,1356,3,299,1,2,0.45
5583,4705,Swindler,1355,3,299,1,1,0.45
5584,4706,Vortexer,1354,3,298,1,2,0.45
5585,4768,gelid gaol,779,3,72,1,2,1.6
5586,4820,waterspout,1300,3,287,1,1,2
5587,4706,Vortexer,480,0,0,0,1,1
5588,4707,Onslaughter,1352,3,297,1,1,0.4
5589,3778,steam gasket,1203,3,271,1,9,1
5590,3776,steam regulator A,1244,3,271,1,11,1
5591,3777,steam regulator B,1245,3,271,1,12,1
5592,4699,Blaster,1353,3,298,1,1,0.45
5593,4700,Blaster mirage,1471,3,298,1,3,0.45
5594,4706,Vortexer,1354,3,298,1,2,0.45
5595,4705,Swindler,1355,3,299,1,1,0.45
5596,1835010,,1356,3,299,1,2,0.45
5597,4708,Brute Justice,1357,3,300,1,1,0.45
5598,4773,steam bomb,1207,3,272,1,3,1
5599,4764,hidden mine,480,0,0,0,1,1
5600,4811,Calca,1376,3,310,2,1,0.6
5601,4812,Brina,1377,3,310,2,2,0.6
5602,4811,Calca,1376,3,310,2,1,0.6
5603,4812,Brina,1377,3,310,2,2,0.6
5604,4787,tamed jackal,160,3,41,1,2,1.5
5605,4788,tamed dodo,173,3,44,1,1,1.5
5606,4821,tamed goobbue,198,3,54,1,1,1.5
5607,4822,icebound tomelith A1,480,0,0,0,1,4.5
5608,4840,icebound tomelith B13,480,0,0,0,1,3
5609,3604,Orn kite,1345,3,295,1,1,1
5610,5042,trap,1382,3,311,1,1,5
5611,4731,serpent veteran,1430,3,7007,1,1,1.5
5612,4787,tamed jackal,1430,3,7007,1,1,0.75
5613,4734,flame veteran,1432,3,271,1,15,1
5614,4002,two-winged Zundu,1433,3,272,1,4,1
5615,4843,icebound tomelith B16,480,0,0,0,1,1
5616,3458,Nidhogg,1406,3,119,1,4,1
5617,3458,Nidhogg,1647,3,285,3,2,2.7
5618,4737,the Mongrel,1533,3,119,1,5,1
5619,4963,Nidhogg's fang,1600,3,357,1,1,1
5620,4962,Nidhogg's claw,1601,3,357,2,1,1
5621,3460,the Sable Price,960,3,156,1,25,1
5622,3459,the Scarlet Price,1623,3,271,1,21,1.5
5623,4960,shadow brobinyak,950,3,34,3,1,1.8
5624,4961,shadow falak,1307,3,234,1,3,1.4
5625,4959,shadow dragon,730,3,183,2,1,1.7
5626,4963,Nidhogg's fang,480,0,0,0,1,1
5627,4943,Chieftain Moglin,8,2,1006,1,1,6
5628,4944,Captain Mogsun,8,2,1006,1,1,3
5629,4945,Pomguard pomchopper,8,2,1006,1,1,3
5630,4946,Pomguard pomfluffer,8,2,1006,1,1,3
5631,4947,Pomguard pompiercer,8,2,1006,1,1,3
5632,4948,Pomguard pomfryer,8,2,1006,1,1,3
5633,4949,Pomguard pomcrier,8,2,1006,1,1,3
5634,4950,Pomguard pompincher,8,2,1006,1,1,3
5635,4951,Demoniacal Mogcane,1562,3,348,1,1,5
5636,4928,cloud gardener,1519,3,339,1,1,1
5637,4929,enchanted fan,1528,3,340,1,1,1.5
5638,4932,garden melia,1036,3,27,1,3,1
5639,4933,garden cloudtrap,48,3,9,1,1,2
5640,4931,garden sankchinni,724,3,84,3,1,1.5
5641,4930,sanctuary skipper,654,3,198,1,1,1.5
5642,4936,Sohr Khai cockerel,595,3,180,1,1,2
5643,4935,Sohr Khai anzu egg,598,3,179,1,1,2
5644,4937,Sohr Khai anzu,604,3,60,3,1,1
5645,4934,Sohr Khai buzzard,39,3,7,1,1,1.5
5646,4939,kargas,1525,3,236,1,4,1.25
5647,4938,sanctuary tsanahale,727,3,141,2,1,1
5648,4940,Hraesvelgr broodling,1524,3,239,1,4,0.9
5649,4942,blizzard dragon,231,3,63,1,3,1
5650,4954,Hraesvelgr,1490,3,329,1,1,1
5651,4941,holy wyvern,659,3,60,1,3,1
5659,4854,6th Legion magitek vanguard,213,3,56,1,1,2
5660,4853,6th Legion execution claw,331,3,114,1,1,2
5661,4852,6th Legion colossus,253,3,76,1,1,3
5662,3818,Regula van Hydrus,1090,1,501,1,1,1.1
5663,3819,magitek turret I,1236,3,12,1,5,1
5664,3820,magitek turret II,1235,3,12,3,1,1
5665,4489,Terminus Est,1209,3,273,1,2,1
5666,5045,ceruleum servant,1561,3,177,1,4,2
5671,4878,Forgall,1498,3,330,2,1,2
5672,4879,shriveled Talon,548,1,0,1,1,2
5673,4880,shriveled Talon,548,1,0,1,1,2
5674,4881,shriveled Talon,548,1,0,1,1,2
5675,4882,shriveled Talon,548,1,0,1,1,2
5676,4868,headstone,548,1,0,1,1,1.5
5677,4884,summoned succubus,18,2,1016,1,1,2.2
5678,4885,summoned dahak,228,3,62,1,1,2
5679,4886,summoned haagenti,840,3,143,2,1,2
5680,4887,poison mist,1622,3,271,1,20,1.5
5681,4878,Forgall,480,0,0,0,1,1
5682,108,,1090,1,501,1,1,1.1
5683,108,,633,3,187,1,1,1
5684,108,,1283,1,101,1,1,2.5
5685,108,,1089,2,2,2,1,1.5
5686,4942,blizzard dragon,403,3,163,1,3,1
5687,4871,Arachne Eve,1491,3,280,2,1,1.5
5690,5589,volcanic gas,476,3,9994,1,1,1
5692,4852,6th Legion colossus,1491,3,280,2,1,1.5
5693,4904,entanglement,1498,3,330,2,1,2
5697,4910,battle coeurl,65,3,17,1,1,1.2
5699,4911,Ymir,1507,3,336,1,1,1
5700,4911,Ymir,1508,3,336,1,2,1
5701,4912,icicle,835,3,72,1,3,1
5702,4913,Grand Storm Marshal Slafyrsyn,1569,1,901,1,1,1.2
5703,4914,Mistbeard,1570,1,901,1,1,1.2
5705,4916,firesand keg,1563,3,349,1,1,1.3
5706,4888,Ozmashade,1481,3,328,1,2,1
5707,4889,Ozmasphere,1573,3,271,1,19,1
5708,4890,singularity gaol,1581,3,72,2,1,1
5709,4891,singularity fragment,1519,3,339,1,1,1
5710,4892,singularity echo,1529,3,61,1,3,2
5711,4893,singularity trace,1575,3,352,1,2,1.5
5712,4894,singularity ripple,1530,3,118,2,4,1.5
5713,4958,Cait Sith,252,3,75,1,1,1
5714,2095,Amber Carbuncle,412,3,7002,1,4,1
5715,4895,meteor,629,3,106,1,1,1.2
5721,4966,battle raptor,96,3,24,1,1,1
5722,4967,waruochs,138,3,35,1,1,1
5723,4968,battle bird,173,3,44,1,1,1.5
5724,4969,training jackal,160,3,41,1,2,1.5
5725,4970,training coeurl,65,3,17,1,1,1.6
5726,4971,jungle sasquatch,735,3,183,3,1,1.2
5727,4972,jungle tiger,575,3,177,1,1,1
5728,5044,Ymir unshelled,1632,3,336,1,3,0.8
5729,4897,Calofisteri,1488,3,327,1,1,1
5730,4898,living lock,1566,3,205,5,1,0.3
5731,4899,living lock,1567,3,205,6,1,0.3
5732,4900,living lock,1568,3,205,7,1,0.3
5733,4901,bijou,1578,3,353,1,1,0.6
5734,4902,grand bijou,1578,3,353,1,1,1.3
5735,4903,lurking lock,1564,3,350,1,1,1
5736,4904,entanglement,1565,3,351,1,1,0.8
5737,4862,sarcosuchus,1509,3,39,6,1,1.8
5738,4863,first daughter,1541,3,1,3,3,3
5739,4864,Yafaemi spider,1542,3,187,2,2,1.3
5740,4865,Mhachi ghost,1575,3,352,1,2,2
5741,4866,Mhachi bhoot,602,3,182,1,2,1.8
5742,4867,black mage corpse,1517,3,338,1,1,1.2
5743,4868,headstone,1535,3,343,1,1,2.5
5744,4869,parthenope,1577,3,352,3,1,2
5745,4870,void fire,1200,3,271,1,6,0.6
5746,4872,webmaiden,1541,3,1,3,3,3
5747,4873,spitting spider,1542,3,187,2,2,2
5748,4874,skittering spider,1543,3,187,2,3,2
5749,4875,earth aether,960,3,156,1,25,1
5750,4877,keyknot,481,0,0,0,1,1
5751,4871,Arachne Eve,480,0,0,0,1,1
5752,5056,Lady Infernal,480,0,0,0,1,1
5753,4911,Ymir,480,0,0,0,1,1
5754,5057,treasure coffer,480,0,0,0,1,1
5755,4876,deep earth aether,789,3,156,1,20,2
5762,4901,bijou,1578,3,353,1,1,0.3
5763,108,,480,0,0,0,1,1
5765,4910,battle coeurl,100,3,26,1,1,2
5766,5479,palace sprite,381,3,153,1,1,1
5767,4975,palace deathmouse,24,3,2,1,1,1
5768,4976,palace antelope,61,3,15,1,1,1
5769,4977,palace bat,98,3,25,1,1,1.6
5770,4978,palace coblyn,176,3,45,1,1,1.5
5771,4979,palace hippocerf,133,3,33,1,1,1
5772,4980,palace beetle,56,3,13,1,1,2
5773,4981,palace hornet,359,3,137,1,1,1
5774,4982,palace yarzon,75,3,19,1,1,1
5775,4983,palace ziz,157,3,40,1,4,1
5776,4984,lost goblin,6,2,1004,1,1,1
5777,4985,palace dung beetle,1316,3,290,1,1,1
5778,4986,palace deathgaze,233,3,64,1,1,3
5779,4987,living whelk,600,3,181,1,1,1.5
5780,4988,palace uragnite,364,3,142,1,1,1.2
5781,4989,palace toad,126,3,30,1,1,1
5782,4990,palace slime,292,3,87,1,1,1.2
5783,4991,palace ninki nanka,728,3,39,3,1,1
5784,4992,palace nanka,740,3,208,1,1,2
5785,4993,palace ochu,35,3,5,1,2,0.8
5786,4994,palace seedling,328,3,111,1,1,2
5787,4995,palace morbol,145,3,37,1,1,0.8
